y0,x1,x2,x3
6.538693213491867,1.7891210746667392,0.8645777053233336,1.9832971621616189
1.3033996100767813,0.4490706436548688,-2.787096283914779,0.8783034834337099
3.7115547240646976,-1.794772535911445,1.056347155013614,-1.5870761609383757
0.9558941294504659,1.0313666895072773,-0.009551840571478733,1.0318212901226458
-0.3504193241973083,-2.169431684060818,-2.8687893850099924,0.791790136485595
4.590623864500631,-1.8602333101752624,-2.0003309222131214,1.2539676428450743
13.853494495040152,1.2646893093714375,2.0954487380012177,2.993463670236504
-0.8331785811948375,-1.4500647160565556,2.984819002270215,-0.5782446206122889
0.7846983510330362,0.8315566372278561,-0.010863776442298525,-0.8828400544197396
8.08034810035286,1.806700371174568,1.2064527322215897,1.7894082297716798
7.114747741768968,2.1139048242395893,-1.9023259466614288,0.2316118389501249
5.2063069936933015,-1.5286346951633605,-1.3401159514831602,-1.439202049494306
2.4351822599866644,-1.9768678028513968,-2.3625609902887974,1.0254260568924367
11.41071581081868,1.410672053443986,1.9357239710188037,-2.571251781040365
1.0264066969000865,-2.926236957203459,0.44365640042813587,-1.2346498551886416
2.0304651182569344,-0.31035242132452406,2.524023290848445,0.7794984309491322
6.788704666635027,3.0602329971724007,1.3340176266923942,-1.837279913043864
3.835067520846812,0.6861404813354981,2.7171173149662406,2.3745427949442908
1.9787086955582276,-0.2644428612352812,0.6521443819971284,-1.8965378733094216
1.4845852233052634,-0.2190843414671768,0.7938613639354174,3.040455853039961
1.4195902605124977,0.8058514927715139,-3.0396078886863824,-1.716049257424463
6.8265773603990345,0.24076385991268667,1.8713034699051088,-1.7049145117326026
5.002099664529824,-2.9252439962332053,-2.0856916101202887,-1.4136528013536644
-8.298771791786908,-1.7584636694588287,0.1151007111878104,-2.946850788810321
0.6316535944182078,-0.8395234585617278,0.5954604464449096,1.8252874519714668
-3.6711536608117488,-1.2374900620886926,2.876865687125311,-2.4133285238965385
-0.027435013459661484,-1.0912412280607562,1.2849099801589468,2.8165787669422726
3.9316721688024976,-1.8863684898271007,-0.9884000614840477,0.07437980961146895
1.3470689614564897,2.2695519258023777,0.15646360057067676,-1.5225570790750442
2.4978658454207974,-2.4699544347201763,-2.1256568045901214,-2.362059892906394
6.978019228047142,-0.012549098064400075,1.5388994064807353,1.1651216243362317
1.3632271018869546,0.5899468639878896,0.12300497512610908,1.88443548889136
5.159268248612218,-0.28448109239483754,-1.7790590023836268,2.5889200216105515
6.9124077273540285,0.49919241697978434,1.2781315805053568,-0.7643020455059392
10.590173599028148,1.567624807855875,-1.8586310205709229,-2.3698759780985914
6.1407023247610795,-3.037397066013357,-1.642003340825871,-2.884335771886585
6.899861549808848,-3.0596574629738886,-1.6093042119352483,0.991826405890592
-4.9832555829203,-0.903799637737296,-0.5852885437674855,-2.996442634792558
7.895094477044641,1.050856107524634,1.8090861078693312,1.480774497718274
5.131006419472016,-1.4974154883420432,1.3218953290643194,-1.4549439733627303
5.599851326802523,-1.3735904672602228,-1.8181222352190944,-0.012814212425841909
2.436287447209862,-1.9062021204872512,-0.7713990658626185,-0.6904091740304814
3.7988169707888817,-0.9088284859009089,-2.1945712466165475,-0.7439488383460374
-0.7329276390568813,-1.236889200227075,1.0582710400357334,2.7112177832099285
5.836634914735185,-1.5002644794871325,-1.6151648218460533,-1.111190923366708
7.570947234947213,0.9466381341016648,-2.394861076299419,-2.568171840803708
1.4749084878448062,1.4778831082505466,-0.193823701281076,-1.2185415939688724
2.3022848898037767,1.2933159175137383,2.689724316013065,0.49791494593740193
3.601970653586621,2.2485417791619096,0.6756876344322027,1.021473077214046
1.0879511792835366,-2.0160286513263737,-2.579139061975022,-0.1937856885403129
-0.8959340441819154,-1.8837341670166752,-2.977862320682642,1.082166634600812
11.320780813246428,1.119328854990048,2.0333720578180072,2.7046500056243445
-4.585720504238776,-1.5379690859352666,-3.0157425535152584,2.466081639506593
6.505719625609765,-2.937579441367724,-1.7086760815364892,1.6749129309370987
2.4534724581598404,-2.399782204388773,2.3529229926834807,-1.5537953864612652
9.97884370872739,0.6263169261306761,-1.852790123053968,2.660032004866083
